,count_bindings_in_miRNA,exactMatchRatio,pair_state_No,mFE,head_minus3_TemplateNucleotide_percentage,hairpin_count,stem_length,distanceToloop,percentage_PairedInMiRNA,headUnstableLength,pair_state_Yes,tail_plus2_A_percentage,head_minus2_TemplateNucleotide_percentage,binding_count,tail_plus1_A_percentage,armType_loop,tail_plus3_A_percentage,tail_plus5_TemplateNucleotide_percentage,tail_plus1_TemplateNucleotide_percentage,interiorLoopCount,head_minus1_TemplateNucleotide_percentage,index,clusterName,chrom,start,end,miRNA,sample,annotation,precursor
20436,20,0.892857142857,1,-43.5,0.0,1,34,4,0.87,1,0,0.0,0.0,34,0.0,0,0.0,0.0,0.913043478261,4,1.0,20436,mapped_mirna_SRR837839:miRCluster_2092_26:chr5:55172312_55172337-,5,55172312,55172337,True,SRR837839,Hsa-Mir-34-P3a-v1_5p,Hsa-Mir-34-P3a
9993,17,0.65501618123,1,-34.8,0.0,1,32,8,0.77,0,0,0.353312302839,0.0,32,0.829971181556,0,0.0,0.0,0.0352177942539,8,0.0,9993,mapped_mirna_SRR1820680:miRCluster_967_23:chrX:134169543_134169565-,X,134169543,134169565,True,SRR1820680,Hsa-Mir-92-P1c_3p,Hsa-Mir-92-P1c
3927,16,0.794242864294,0,-35.3,1.0,1,28,3,0.84,3,1,0.749869686774,0.307692307692,28,0.781549212688,0,0.0,0.366674591584,0.920260238854,4,0.995889112161,3927,mapped_mirna_ERR973611:miRCluster_2401_27:chr8:9903396_9903422-,8,9903396,9903422,True,ERR973611,Hsa-Mir-124-P2-v1_3p,Hsa-Mir-124-P2
14242,19,0.966420130919,0,-46.7,0.0,1,34,6,0.86,2,1,0.0,0.0,34,1.0,0,0.0,0.0,0.509677419355,5,0.999483559993,14242,mapped_mirna_SRR333680:miRCluster_2187_24:chr19:53787716_53787739+,19,53787716,53787739,True,SRR333680,Hsa-Mir-430-P5_3p_co,Hsa-Mir-430-P5_co
19475,18,0.880606320383,1,-45.2,0.0,1,32,2,0.9,1,0,0.832743810005,0.0,32,0.505966587112,0,0.880341880342,1.0,0.976913328558,4,0.993759286776,19475,mapped_mirna_SRR567638:miRCluster_1445_24:chr19:53729890_53729913+,19,53729890,53729913,True,SRR567638,Hsa-Mir-430-P13_3p*,Hsa-Mir-430-P13
17405,16,0.774277190297,0,-46.3,0.0,1,33,4,0.76,1,1,0.990691489362,0.0,33,0.822222222222,0,0.978494623656,0.0,0.991200912498,4,0.484848484848,17405,mapped_mirna_SRR553575:miRCluster_1116_26:chr9:124692479_124692504+,9,124692479,124692504,True,SRR553575,Hsa-Mir-181-P1b_5p,Hsa-Mir-181-P1b
14035,18,0.950819672131,1,-39.9,0.0,1,33,6,0.86,1,0,0.0,0.0,33,0.0,0,0.0,0.0,1.0,4,1.0,14035,mapped_mirna_SRR333680:miRCluster_1571_24:chr13:91350938_91350961+,13,91350938,91350961,True,SRR333680,Hsa-Mir-19-P1a_3p,Hsa-Mir-19-P1a
21809,17,0.625312690149,1,-34.3,0.0,1,32,5,0.77,1,0,0.667165295438,0.0,32,0.260963724959,0,0.818713450292,0.0,0.0702240120816,5,0.0,21809,mapped_mirna_SRR837842:miRCluster_5978_24:chr17:48632530_48632553-,17,48632530,48632553,True,SRR837842,Hsa-Mir-196-P3_5p,Hsa-Mir-196-P3
3169,17,0.673469387755,1,-48.0,0.0,1,34,10,0.81,0,0,0.5,0.0,34,0.0,0,0.0,0.0,0.0,5,0.0,3169,mapped_mirna_ERR852099:miRCluster_486_21:chr9:128392676_128392696-,9,128392676,128392696,True,ERR852099,Hsa-Mir-219-P2_5p,Hsa-Mir-219-P2
18825,17,0.838845144357,0,-42.6,0.0,1,33,7,0.81,1,1,0.808988764045,0.0,33,0.855769230769,0,0.961538461538,0.666666666667,0.980786994273,3,0.00390625,18825,mapped_mirna_SRR567637:miRCluster_1650_25:chr19:53754030_53754054+,19,53754030,53754054,True,SRR567637,Hsa-Mir-430-P48_5p,Hsa-Mir-430-P48
20241,21,1.0,1,-33.3,0.0,1,32,1,0.95,0,0,0.0,0.0,32,0.0,0,0.0,0.0,1.0,3,0.0,20241,mapped_mirna_SRR837839:miRCluster_4348_23:chr12:97563834_97563856+,12,97563834,97563856,True,SRR837839,Hsa-Mir-135-P2_5p,Hsa-Mir-135-P2
9933,19,0.875,0,-32.8,0.0,1,30,0,0.9,0,1,0.0,0.0,30,0.0,0,0.0,0.0,1.0,3,0.0,9933,mapped_mirna_SRR1820680:miRCluster_347_22:chr7:93482819_93482840-,7,93482819,93482840,True,SRR1820680,Hsa-Mir-653_5p*,Hsa-Mir-653
21849,17,1.0,1,-46.7,0.0,1,34,7,0.85,0,0,0.0,0.0,34,0.0,0,0.0,0.0,1.0,5,0.0,21849,mapped_mirna_SRR837842:miRCluster_6295_22:chr19:53787680_53787701+,19,53787680,53787701,True,SRR837842,Hsa-Mir-430-P5_5p,Hsa-Mir-430-P5
14206,19,1.0,0,-41.3,0.0,1,33,4,0.9,1,1,0.0,0.0,33,0.0,0,0.0,0.0,1.0,5,1.0,14206,mapped_mirna_SRR333680:miRCluster_2130_23:chr19:53685058_53685080+,19,53685058,53685080,True,SRR333680,Hsa-Mir-430-P9a_3p_co,Hsa-Mir-430-P9a_co
2963,18,0.889552238806,0,-36.8,0.0,1,31,1,0.82,0,1,0.0,0.0,31,0.392857142857,0,0.0,0.0,0.2,4,0.0,2963,mapped_mirna_ERR852099:miRCluster_738_24:chr14:101059769_101059792+,14,101059769,101059792,True,ERR852099,Hsa-Mir-154-P1_5p,Hsa-Mir-154-P1
1665,19,0.230769230769,1,-36.2,0.0,1,28,0,0.83,0,0,0.0,0.0,28,0.625,0,0.0,0.0,0.0,7,0.0,1665,mapped_mirna_ERR409900:miRCluster_3078_23:chrX:114763195_114763217+,X,114763195,114763217,True,ERR409900,Hsa-Mir-1911_5p,Hsa-Mir-1911
13271,17,0.730411237096,1,-37.1,0.0,1,31,3,0.85,1,0,0.0,0.0,31,0.792553191489,0,0.0,0.0,0.960987756796,7,0.6,13271,mapped_mirna_SRR333674:miRCluster_2119_25:chr19:13836592_13836616-,19,13836592,13836616,True,SRR333674,Hsa-Mir-23-P3_3p,Hsa-Mir-23-P3
23701,18,0.942307692308,1,-34.9,0.0,1,29,2,0.82,0,0,0.0,0.0,29,0.0,0,0.0,0.0,0.0,6,0.0,23701,mapped_mirna_SRR944034:miRCluster_1342_22:chr19:53721118_53721139+,19,53721118,53721139,True,SRR944034,Hsa-Mir-430-P35b_3p,Hsa-Mir-430-P35b
20190,19,0.5,1,-38.1,0.0,1,36,3,0.9,0,0,0.0,0.0,36,1.0,0,0.0,0.0,0.0,3,0.0,20190,mapped_mirna_SRR837839:miRCluster_195_21:chr1:162342600_162342620+,1,162342600,162342620,True,SRR837839,Hsa-Mir-556_3p_co,Hsa-Mir-556_co
14399,17,0.925873560897,0,-36.5,0.0,1,35,9,0.85,1,1,0.983739837398,0.0,35,1.0,0,0.40625,1.0,0.961406096362,6,1.0,14399,mapped_mirna_SRR333680:miRCluster_2494_26:chrX:45746218_45746243-,X,45746218,45746243,True,SRR333680,Hsa-Mir-221-P2a_5p,Hsa-Mir-221-P2a
3576,17,0.494217424827,0,-33.7,0.0,1,31,4,0.85,1,1,0.0,0.0,31,0.810699588477,0,0.938775510204,0.0,0.793367346939,6,1.0,3576,mapped_mirna_ERR973611:miRCluster_406_23:chr1:177029373_177029395-,1,177029373,177029395,True,ERR973611,Hsa-Mir-488_3p,Hsa-Mir-488
15762,17,0.654815481548,1,-45.7,0.0,1,29,3,0.81,1,0,0.70243902439,0.0,29,0.0,0,0.639344262295,0.0,0.943718021603,6,1.0,15762,mapped_mirna_SRR372650:miRCluster_683_24:chr2:219001647_219001670-,2,219001647,219001670,True,SRR372650,Hsa-Mir-375_3p,Hsa-Mir-375
11170,16,0.162962962963,1,-54.2,0.0,1,33,7,0.84,0,0,0.0679611650485,0.0,33,0.65,0,0.377777777778,0.0,0.818181818182,4,0.0,11170,mapped_mirna_SRR2174517:miRCluster_2754_19:chr11:75335109_75335127-,11,75335109,75335127,True,SRR2174517,Hsa-Mir-326_3p,Hsa-Mir-326
6054,18,0.606060606061,1,-52.4,0.0,1,33,2,0.86,0,0,1.0,0.0,33,0.0,0,1.0,0.0,0.84,5,0.0,6054,mapped_mirna_SRR1291269:miRCluster_164_23:chr2:96798288_96798310+,2,96798288,96798310,True,SRR1291269,Hsa-Mir-3127_5p,Hsa-Mir-3127
19433,17,0.198400273052,0,-47.9,0.0,1,29,2,0.77,2,1,0.0,0.0,29,0.0731480350043,0,0.0,0.0,0.00678716134212,4,0.923076923077,19433,mapped_mirna_SRR567638:miRCluster_1396_26:chr19:53669212_53669237+,19,53669212,53669237,True,SRR567638,Hsa-Mir-430-P8a_3p,Hsa-Mir-430-P8a
21951,21,0.675675675676,1,-69.4,0.0,1,35,1,1.0,1,0,0.690476190476,0.0,35,0.510638297872,0,0.909090909091,0.0,0.941102756892,2,1.0,21951,mapped_mirna_SRR837842:miRCluster_3416_23:chr8:41660484_41660506-,8,41660484,41660506,True,SRR837842,Hsa-Mir-486_5p,Hsa-Mir-486
16287,18,0.863835434638,0,-39.6,0.0,1,32,7,0.9,2,1,0.0,0.0,32,0.985294117647,0,0.856257744734,0.0,0.969068413392,7,0.999338405557,16287,mapped_mirna_SRR384894:miRCluster_64_25:chr1:172144552_172144576-,1,172144552,172144576,True,SRR384894,Hsa-Mir-199-P1-v3_3p,Hsa-Mir-199-P1
1314,17,0.151943462898,0,-26.0,0.0,1,31,7,0.81,1,1,1.0,0.0,31,1.0,0,0.0,0.0,0.59872611465,6,1.0,1314,mapped_mirna_ERR409900:miRCluster_2167_24:chr14:101040824_101040847+,14,101040824,101040847,True,ERR409900,Hsa-Mir-376-P1_3p,Hsa-Mir-376-P1
3565,16,0.48322147651,1,-44.8,0.0,1,29,3,0.8,1,0,0.150793650794,0.0,29,0.521739130435,0,0.0,0.0,0.878306878307,6,1.0,3565,mapped_mirna_ERR973611:miRCluster_121_22:chr1:93846879_93846900+,1,93846879,93846900,True,ERR973611,Hsa-Mir-760_3p,Hsa-Mir-760
14300,18,0.749835850295,1,-34.6,0.0,1,30,2,0.86,2,0,0.488151658768,1.0,30,0.0,0,0.183908045977,0.0,0.87898089172,5,0.666666666667,14300,mapped_mirna_SRR333680:miRCluster_589_25:chr4:112648489_112648513-,4,112648489,112648513,True,SRR333680,Hsa-Mir-430-P1_3p,Hsa-Mir-430-P1
16894,17,0.962025316456,0,-35.9,0.0,1,29,2,0.85,0,1,0.0,0.0,29,1.0,0,0.0,0.0,0.923076923077,4,0.0,16894,mapped_mirna_SRR553574:miRCluster_367_23:chr3:160404796_160404818+,3,160404796,160404818,True,SRR553574,Hsa-Mir-15-P2b_3p*,Hsa-Mir-15-P2b
16591,18,0.958190541467,0,-45.9,0.0,1,35,6,0.86,1,1,0.657142857143,0.0,35,0.0,0,0.0,0.0,1.0,5,1.0,16591,mapped_mirna_SRR384894:miRCluster_1064_24:chrX:134546679_134546702-,X,134546679,134546702,True,SRR384894,Hsa-Mir-15-P1c_5p,Hsa-Mir-15-P1c
18819,17,0.897861867405,0,-43.8,0.0,1,32,3,0.81,2,1,0.0,1.0,32,0.959223300971,0,0.2,0.0,0.797959984308,4,1.0,18819,mapped_mirna_SRR567637:miRCluster_1639_25:chr19:53741368_53741392+,19,53741368,53741392,True,SRR567637,Hsa-Mir-430-P35c_3p,Hsa-Mir-430-P35c
23700,18,0.942307692308,1,-43.1,0.0,1,32,2,0.82,0,0,0.0,0.0,32,0.0,0,0.0,0.0,0.0,4,0.0,23700,mapped_mirna_SRR944034:miRCluster_1341_22:chr19:53712321_53712342+,19,53712321,53712342,True,SRR944034,Hsa-Mir-430-P35a_3p,Hsa-Mir-430-P35a
17290,19,0.894125618231,0,-35.8,0.0,1,32,1,0.86,1,1,0.952362647923,0.0,32,0.876739411452,0,0.777040218665,0.0,0.91085820415,4,0.0260223048327,17290,mapped_mirna_SRR553575:miRCluster_269_27:chr2:176150328_176150354+,2,176150328,176150354,True,SRR553575,Hsa-Mir-10-P1b-v1_5p,Hsa-Mir-10-P1b
10461,17,0.333333333333,1,-38.6,0.0,1,34,7,0.81,1,0,0.0,0.0,34,1.0,0,0.0,0.0,0.3,4,1.0,10461,mapped_mirna_SRR2174513:miRCluster_1703_22:chr7:93483947_93483968-,7,93483947,93483968,True,SRR2174513,Hsa-Mir-489-v2_3p,Hsa-Mir-489
5432,19,0.714285714286,1,-53.5,0.0,1,35,3,0.95,0,0,0.0,0.0,35,0.0,0,0.0,0.0,1.0,2,0.0,5432,mapped_mirna_SRR1291267:miRCluster_736_23:chr10:51299623_51299645+,10,51299623,51299645,True,SRR1291267,Hsa-Mir-605-v1_3p,Hsa-Mir-605
14203,19,1.0,0,-41.3,0.0,1,33,4,0.9,1,1,0.0,0.0,33,0.0,0,0.0,0.0,1.0,5,1.0,14203,mapped_mirna_SRR333680:miRCluster_2124_23:chr19:53679052_53679074+,19,53679052,53679074,True,SRR333680,Hsa-Mir-430-P9b_3p_co,Hsa-Mir-430-P9b_co
5007,9,0.305084745763,1,-18.1,0.0,1,16,-13,0.45,0,0,0.0,0.0,16,0.0,1,0.0,0.0,0.264150943396,3,0.0,5007,mapped_mirna_ERR973613:miRCluster_4347_22:chrX:114823524_114823545+,X,114823524,114823545,True,ERR973613,Hsa-Mir-448_3p_co,Hsa-Mir-448_co
6632,18,0.663337250294,1,-37.4,0.0,1,31,6,0.82,1,0,0.948979591837,0.0,31,0.92936802974,0,0.315789473684,0.0,0.542127659574,6,1.0,6632,mapped_mirna_SRR1635903:miRCluster_2234_25:chr8:14853481_14853505-,8,14853481,14853505,True,SRR1635903,Hsa-Mir-383-v1_5p,Hsa-Mir-383
3566,20,0.843971631206,1,-43.0,0.0,1,35,5,0.95,0,0,0.3,0.0,35,0.0,0,1.0,0.0,1.0,4,0.0,3566,mapped_mirna_ERR973611:miRCluster_355_24:chr1:98046090_98046113-,1,98046090,98046113,True,ERR973611,Hsa-Mir-137-P1-v2_3p,Hsa-Mir-137-P1
20107,15,0.759493670886,0,-46.6,0.0,1,30,5,0.71,0,1,0.0,0.0,30,0.0,0,0.0,0.0,0.466666666667,6,0.0,20107,mapped_mirna_SRR837477:miRCluster_175_23:chr7:1022955_1022977-,7,1022955,1022977,True,SRR837477,Hsa-Mir-339_3p_co,Hsa-Mir-339_co
13226,19,1.0,0,-34.5,0.0,1,31,2,0.9,0,1,0.0,0.0,31,0.0,0,0.0,0.0,1.0,4,0.0,13226,mapped_mirna_SRR333674:miRCluster_1861_24:chr16:14309300_14309323+,16,14309300,14309323,True,SRR333674,Hsa-Mir-193-P2a_5p*,Hsa-Mir-193-P2a
3697,18,1.0,1,-34.8,0.0,1,31,3,0.86,1,0,0.0,0.0,31,0.0,0,0.0,0.0,1.0,2,1.0,3697,mapped_mirna_ERR973611:miRCluster_3738_24:chr14:101049609_101049632+,14,101049609,101049632,True,ERR973611,Hsa-Mir-154-P24_3p,Hsa-Mir-154-P24
21714,20,0.363636363636,1,-50.6,0.0,1,33,7,0.95,1,0,1.0,0.0,33,0.6,0,0.0,0.0,0.0,3,1.0,21714,mapped_mirna_SRR837842:miRCluster_5298_22:chr14:95137923_95137944-,14,95137923,95137944,True,SRR837842,Hsa-Mir-3173_3p*,Hsa-Mir-3173
1516,18,0.968992248062,0,-39.3,0.0,1,33,3,0.86,0,1,0.0,0.0,33,1.0,0,0.0,0.0,0.98,5,0.0,1516,mapped_mirna_ERR409900:miRCluster_716_25:chr4:20528338_20528362+,4,20528338,20528362,True,ERR409900,Hsa-Mir-218-P2_3p*,Hsa-Mir-218-P2
15157,18,0.806991690204,0,-53.2,0.0,1,34,4,0.82,0,1,0.990978487162,0.0,34,0.542234332425,0,0.356164383562,0.0,0.981511335013,5,0.0,15157,mapped_mirna_SRR372648:miRCluster_1688_24:chr7:100093814_100093837-,7,100093814,100093837,True,SRR372648,Hsa-Mir-17-P4d_5p,Hsa-Mir-17-P4d
20351,20,0.636363636364,0,-36.4,0.0,1,35,4,0.95,0,1,0.0,0.0,35,0.0,0,0.0,0.0,0.636363636364,4,0.0,20351,mapped_mirna_SRR837839:miRCluster_5622_23:chr17:59137827_59137849-,17,59137827,59137849,True,SRR837839,Hsa-Mir-130-P3b_5p*,Hsa-Mir-130-P3b
19453,20,0.75002074861,1,-49.5,0.0,1,33,7,0.91,2,0,0.0,1.0,33,0.853164556962,0,0.0,0.0,0.855575868373,4,0.999037072701,19453,mapped_mirna_SRR567638:miRCluster_1419_26:chr19:53698436_53698461+,19,53698436,53698461,True,SRR567638,Hsa-Mir-430-P42_3p,Hsa-Mir-430-P42
5024,20,1.0,1,-37.5,0.0,1,33,1,0.91,0,0,0.0,0.0,33,0.0,0,0.0,0.0,1.0,5,0.0,5024,mapped_mirna_ERR973613:miRCluster_4488_23:chrX:147258774_147258796-,X,147258774,147258796,True,ERR973613,Hsa-Mir-506-P4a2_3p,Hsa-Mir-506-P4a2
2933,14,0.7,1,-29.6,0.0,1,28,4,0.67,0,0,1.0,0.0,28,0.375,0,0.0,0.0,0.614457831325,6,0.0,2933,mapped_mirna_ERR852099:miRCluster_698_22:chr14:101026071_101026092+,14,101026071,101026092,True,ERR852099,Hsa-Mir-154-P26_3p,Hsa-Mir-154-P26
16601,17,0.909638554217,1,-39.9,0.0,1,30,5,0.81,1,0,0.948051948052,0.0,30,0.0,0,0.45,0.0,0.993117010816,5,1.0,16601,mapped_mirna_SRR384894:miRCluster_1078_23:chrX:145997208_145997230-,X,145997208,145997230,True,SRR384894,Hsa-Mir-506-P12_3p,Hsa-Mir-506-P12
19868,18,0.855088495575,0,-38.1,0.0,1,30,3,0.82,0,1,0.869565217391,0.0,30,0.513888888889,0,0.0,0.0,0.905013192612,6,0.0,19868,mapped_mirna_SRR837475:miRCluster_214_24:chr10:102436520_102436543+,10,102436520,102436543,True,SRR837475,Hsa-Mir-146-P1_5p,Hsa-Mir-146-P1
17971,19,0.884615384615,0,-44.6,0.0,1,34,5,0.9,0,1,0.0,0.0,34,0.0,0,0.0,0.0,0.8125,4,0.0,17971,mapped_mirna_SRR553576:miRCluster_2961_22:chrX:50009005_50009026+,X,50009005,50009026,True,SRR553576,Hsa-Mir-362-P1_3p*,Hsa-Mir-362-P1
10405,17,0.925925925926,0,-37.2,0.0,1,33,5,0.81,0,1,0.0,0.0,33,1.0,0,0.0,0.0,0.975308641975,7,0.0,10405,mapped_mirna_SRR2174513:miRCluster_3919_22:chr22:21653316_21653337+,22,21653316,21653337,True,SRR2174513,Hsa-Mir-130-P4a_5p,Hsa-Mir-130-P4a
19877,19,0.63125,1,-31.0,0.0,1,33,2,0.9,0,0,0.0521739130435,0.0,33,0.428571428571,0,1.0,0.0,0.966346153846,5,0.0,19877,mapped_mirna_SRR837475:miRCluster_249_23:chr12:54337278_54337300+,12,54337278,54337300,True,SRR837475,Hsa-Mir-148-P4_3p,Hsa-Mir-148-P4
18895,14,0.94414893617,1,-50.7,0.0,1,33,9,0.78,0,0,0.0,0.0,33,0.0,0,0.0,1.0,0.993399339934,6,0.0,18895,mapped_mirna_SRR567637:miRCluster_576_22:chr6:33207855_33207876+,6,33207855,33207876,True,SRR567637,Hsa-Mir-219-P3_5p*,Hsa-Mir-219-P3
13207,19,0.753953194181,1,-45.8,0.0,1,35,6,0.86,1,0,0.0,0.0,35,0.769230769231,0,0.0,0.0,0.0714285714286,5,1.0,13207,mapped_mirna_SRR333674:miRCluster_1716_23:chr14:101045967_101045989+,14,101045967,101045989,True,SRR333674,Hsa-Mir-154-P9_3p,Hsa-Mir-154-P9
11388,16,0.987755102041,0,-54.4,0.0,1,34,10,0.8,0,1,0.0,0.0,34,0.0,0,0.0,0.0,1.0,3,0.0,11388,mapped_mirna_SRR2174517:miRCluster_4309_21:chr22:41900949_41900969+,22,41900949,41900969,True,SRR2174517,Hsa-Mir-33-P3_5p,Hsa-Mir-33-P3
20387,17,0.928571428571,1,-27.3,0.0,1,27,4,0.85,1,0,0.6,0.0,27,0.5,0,0.0,0.0,0.961165048544,5,1.0,20387,mapped_mirna_SRR837839:miRCluster_875_25:chr2:55983019_55983043-,2,55983019,55983043,True,SRR837839,Hsa-Mir-217-v1_5p,Hsa-Mir-217
18018,16,1.0,1,-38.6,0.0,1,28,3,0.8,0,0,0.0,0.0,28,0.0,0,0.0,0.0,1.0,6,0.0,18018,mapped_mirna_SRR553576:miRCluster_2997_22:chrX:150228016_150228037+,X,150228016,150228037,True,SRR553576,Hsa-Mir-2114_5p,Hsa-Mir-2114
18805,17,0.640132381118,0,-44.2,0.0,1,35,7,0.81,1,1,0.914127423823,0.0,35,0.841638981174,0,0.0,0.0,0.803738317757,4,0.936842105263,18805,mapped_mirna_SRR567637:miRCluster_1624_25:chr19:53720148_53720172+,19,53720148,53720172,True,SRR567637,Hsa-Mir-430-P24_3p,Hsa-Mir-430-P24
953,18,0.48951048951,1,-33.9,0.0,1,30,2,0.86,0,0,0.933333333333,0.0,30,0.732394366197,0,1.0,0.0,0.027397260274,6,0.0,953,mapped_mirna_ERR038425:miRCluster_481_21:chr14:101022071_101022091+,14,101022071,101022091,True,ERR038425,Hsa-Mir-154-P7_5p,Hsa-Mir-154-P7
3043,18,0.525,0,-38.4,0.0,1,33,9,0.86,1,1,0.364417177914,0.0,33,0.390243902439,0,1.0,0.0,0.777723016264,6,0.986078886311,3043,mapped_mirna_ERR852099:miRCluster_125_24:chr2:55988979_55989002-,2,55988979,55989002,True,ERR852099,Hsa-Mir-216-P2b_3p*,Hsa-Mir-216-P2b
16351,19,0.514212982605,0,-37.8,0.0,1,28,5,0.9,1,1,0.132639791938,0.0,28,0.914691943128,0,0.214007782101,0.0,0.598350253807,6,1.0,16351,mapped_mirna_SRR384894:miRCluster_662_24:chr14:100883034_100883057+,14,100883034,100883057,True,SRR384894,Hsa-Mir-127_3p,Hsa-Mir-127
15745,14,1.0,1,-35.4,0.0,1,31,8,0.7,0,0,0.0,0.0,31,0.0,0,0.0,0.0,1.0,6,0.0,15745,mapped_mirna_SRR372650:miRCluster_3695_22:chr19:53716647_53716668+,19,53716647,53716668,True,SRR372650,Hsa-Mir-430-P29b_3p,Hsa-Mir-430-P29b
19908,18,0.952675916749,0,-44.2,0.0,1,34,12,0.9,1,1,0.641666666667,0.0,34,0.0,0,0.802325581395,0.0,0.997078870497,4,0.6,19908,mapped_mirna_SRR837475:miRCluster_350_24:chr17:58331283_58331306-,17,58331283,58331306,True,SRR837475,Hsa-Mir-142-P1-v3_5p*,Hsa-Mir-142-P1
6671,16,0.731376350042,0,-30.8,0.0,1,27,2,0.73,0,1,0.0,0.0,27,0.736577181208,0,0.0,0.0,0.0324675324675,7,0.0,6671,mapped_mirna_SRR1635903:miRCluster_5277_23:chrX:50003204_50003226+,X,50003204,50003226,True,SRR1635903,Hsa-Mir-188-P2_3p*,Hsa-Mir-188-P2
20048,19,1.0,1,-30.6,0.0,1,31,2,0.86,0,0,0.0,0.0,31,0.0,0,0.0,0.0,1.0,3,0.0,20048,mapped_mirna_SRR837477:miRCluster_367_24:chr15:62823971_62823994+,15,62823971,62823994,True,SRR837477,Hsa-Mir-190-P1_5p,Hsa-Mir-190-P1
1311,16,0.765957446809,0,-33.0,0.0,1,32,2,0.76,1,1,0.0,0.0,32,0.0,0,0.0,0.0,1.0,4,0.0,1311,mapped_mirna_ERR409900:miRCluster_2164_22:chr14:101040460_101040481+,14,101040460,101040481,True,ERR409900,Hsa-Mir-376-P2_5p*,Hsa-Mir-376-P2
16304,17,0.75,1,-33.9,0.0,1,32,7,0.85,0,0,0.0,0.0,32,1.0,0,1.0,0.0,0.846153846154,7,0.0,16304,mapped_mirna_SRR384894:miRCluster_506_21:chr10:98395272_98395292-,10,98395272,98395292,True,SRR384894,Hsa-Mir-1287_5p,Hsa-Mir-1287
185,20,0.714285714286,1,-35.3,0.0,1,31,2,0.95,0,0,1.0,0.0,31,1.0,0,0.0,0.0,0.957446808511,3,0.0,185,mapped_mirna_ERR038410:miRCluster_543_22:chrX:74287325_74287346-,X,74287325,74287346,True,ERR038410,Hsa-Mir-374-P1_5p,Hsa-Mir-374-P1
2300,18,0.952076677316,0,-45.5,0.0,1,31,3,0.86,1,1,0.0,0.0,31,0.0,0,0.0,0.0,1.0,3,1.0,2300,mapped_mirna_ERR852097:miRCluster_520_24:chr14:100884750_100884773+,14,100884750,100884773,True,ERR852097,Hsa-Mir-136-v1_3p,Hsa-Mir-136
10441,19,0.745518009013,1,-34.2,0.0,1,31,2,0.86,2,0,0.0,0.0,31,0.0,0,0.189130434783,0.0,0.830554633012,6,0.25,10441,mapped_mirna_SRR2174513:miRCluster_1312_25:chr5:168560903_168560927-,5,168560903,168560927,True,SRR2174513,Hsa-Mir-103-P4_3p,Hsa-Mir-103-P4
8338,20,0.697522816167,1,-45.9,0.0,1,36,8,1.0,1,0,0.0,0.0,36,0.276470588235,0,0.234042553191,1.0,0.737654320988,4,1.0,8338,mapped_mirna_SRR1635908:miRCluster_2164_23:chr9:95085504_95085526+,9,95085504,95085526,True,SRR1635908,Hsa-Mir-27-P2_3p,Hsa-Mir-27-P2
578,17,0.789473684211,0,-37.7,0.0,1,31,3,0.85,0,1,0.0,0.0,31,0.0,0,1.0,0.0,1.0,4,0.0,578,mapped_mirna_ERR038420:miRCluster_669_22:chr14:101055464_101055485+,14,101055464,101055485,True,ERR038420,Hsa-Mir-154-P15_3p*,Hsa-Mir-154-P15
10523,20,0.681904430165,0,-36.5,0.0,1,35,6,0.91,2,1,0.0,0.0,35,0.219407703186,0,0.356666666667,0.0,0.452757608176,6,1.0,10523,mapped_mirna_SRR2174513:miRCluster_4130_26:chrX:45746178_45746203-,X,45746178,45746203,True,SRR2174513,Hsa-Mir-221-P2a_3p_co,Hsa-Mir-221-P2a_co
14446,18,0.9,1,-34.1,0.0,1,29,2,0.82,0,0,0.0,0.0,29,1.0,0,0.0,0.0,0.0,6,0.0,14446,mapped_mirna_SRR333680:miRCluster_2558_22:chrX:145996678_145996699-,X,145996678,145996699,True,SRR333680,Hsa-Mir-506-P11_3p,Hsa-Mir-506-P11
18638,18,1.0,1,-26.8,0.0,1,31,4,0.86,0,0,0.0,0.0,31,0.0,0,0.0,0.0,1.0,6,0.0,18638,mapped_mirna_SRR567637:miRCluster_1241_22:chr14:101025620_101025641+,14,101025620,101025641,True,SRR567637,Hsa-Mir-154-P30_3p,Hsa-Mir-154-P30
15185,15,0.959724950884,0,-44.2,0.997187060478,1,39,6,0.88,6,1,1.0,0.992287917738,39,0.0,0,0.0,0.0,1.0,6,1.0,15185,mapped_mirna_SRR372648:miRCluster_2056_25:chr9:83969810_83969834-,9,83969810,83969834,True,SRR372648,Hsa-Mir-7-P2_5p,Hsa-Mir-7-P2
3627,15,0.666666666667,1,-34.2,0.0,1,30,5,0.75,0,0,0.0,0.0,30,0.0,0,0.0,0.0,1.0,6,0.0,3627,mapped_mirna_ERR973611:miRCluster_3335_21:chr12:97491913_97491933+,12,97491913,97491933,True,ERR973611,Hsa-Mir-1251_5p,Hsa-Mir-1251
20050,16,1.0,1,-40.8,0.0,1,30,3,0.73,0,0,0.0,0.0,30,0.0,0,0.0,0.0,1.0,5,0.0,20050,mapped_mirna_SRR837477:miRCluster_370_24:chr15:88611856_88611879+,15,88611856,88611879,True,SRR837477,Hsa-Mir-7-P1_5p,Hsa-Mir-7-P1
